"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1861065102138732875","Mon Nov 25 15:11:15 +0000 2024","8","1. Jakarta Indonesia Sebagian wilayah Jakarta diprediksi tenggelam pada 2050 akibat penurunan tanah 25 cm per tahun urbanisasi tak terkendali dan kenaikan permukaan laut. Pengambilan air tanah juga memperparah situasi. https://t.co/yWYjH1aAHa","1861065115799593039","https://pbs.twimg.com/media/GdPU3AlboAASoKK.jpg","draftext","in","","0","1","0","https://x.com/undefined/status/1861065115799593039","1608052675",
"1860315087476764683","Sat Nov 23 14:04:28 +0000 2024","0","@aniesbaswedan @pramonoanung karakter yang stabil Ya iyalah sebaliknya yg berpikiran memindahkan Balai Kota Jakarta ke daerah rawan banjir rob dan penurunan tanah adalah Wong Gendeng. El Loco.","1860323534998053236","","aniesbaswedan","in","","0","0","0","https://x.com/undefined/status/1860323534998053236","563495387",
"1859590081448931742","Thu Nov 21 14:28:31 +0000 2024","4","@ch_chotimah2 Permasalahan Jakarta adalah degradasi lingkungan seperti penurunan tanah banjir polusi. Untuk itu pilih pemimpin yang mengerti tentang penataan lingkungan binaan dalam hal ini latar belakang pendidikan RK (arsitektur - built environment) sangat cocok jadi pemimpin Jakarta!","1859604809437020372","","ch_chotimah2","in","","0","0","0","https://x.com/undefined/status/1859604809437020372","1413538671328854018",
"1859439127000981689","Thu Nov 21 11:35:03 +0000 2024","0","@orchdlrst Mungkin saja terjadi melihat penurunan permukaan tanah yang terjadi setiap tahun di Jakarta.","1859561158438773109","","maryamatmarini","in","","0","0","0","https://x.com/undefined/status/1859561158438773109","1760105365117808640",
"1859527540043546968","Thu Nov 21 09:21:28 +0000 2024","0","Jakarta BUKAN Bandung. ‼️ Rencana Ridwan Kamil Jadikan Jakarta Utara Kawasan Ekonomi Dinilai Bakal Perparah Penurunan Tanah https://t.co/uYHRzFrV36","1859527540043546968","","","in","","0","0","0","https://x.com/undefined/status/1859527540043546968","1604096269399388161",
"1859439127000981689","Thu Nov 21 03:30:11 +0000 2024","109","Jakarta sering disebut sebagai salah satu kota di dunia yang paling berisiko tenggelam. Penyebab utamanya adalah penurunan tanah yang signifikan akibat eksploitasi air tanah secara berlebihan ditambah dengan kenaikan permukaan air laut akibat perubahan iklim. https://t.co/CLsum2bfj0","1859439137239232899","https://pbs.twimg.com/media/Gc4OCiraAAAwKHt.jpg","maryamatmarini","in","","0","118","0","https://x.com/undefined/status/1859439137239232899","1557310396121628672",
"1859101657369637317","Wed Nov 20 05:09:10 +0000 2024","1","BIAR LEBIH CEPAT TENGGELAM! Rencana @ridwankamil Jadikan Jak-Ut Kawasan Ekonomi Bakal Perparah Penurunan Tanah https://t.co/TumSO0ysqi @DKIJakarta @dprddkijakarta @pramonoanung @PDI_Perjuangan @riekediahp @basuki_btp @ariabima99 @__AnakKolong @__LOVE_AG4EVER @JhonSitorus_18","1859101657369637317","","","in","","0","0","0","https://x.com/undefined/status/1859101657369637317","222384836",
"1858775805167358153","Tue Nov 19 07:34:20 +0000 2024","0","BIAR LEBIH CEPAT TENGGELAM..! Rencana Ridwan Kamil Jadikan Jakarta Utara Kawasan Ekonomi Bakal Perparah Penurunan Tanah https://t.co/7iI7ecnV6V lewat @BERGELORA.COM https://t.co/JTVYeRzyW6","1858775805167358153","https://pbs.twimg.com/media/GcuyvgQWQAAAdlG.jpg","","in","","0","0","0","https://x.com/undefined/status/1858775805167358153","1284518394880864256",
"1858726896734974227","Tue Nov 19 04:20:00 +0000 2024","0","Fraksi PDIP DPRD DKI Jakarta meminta Pemprov DKI tak 'pasrah' begitu saja dengan kondisi banjir rob di wilayah pesisir akibat fenomena supermoon. https://t.co/3JqXNFlWE3","1858726896734974227","","","in","","0","1","0","https://x.com/undefined/status/1858726896734974227","69183155",
"1858140506955637185","Mon Nov 18 02:47:03 +0000 2024","0","@mazzini_gsp Duh pramono bagus bgt nih sekaligus juga utk solusi penurunan tanah Jakarta dan Jakarta tenggelam. Sekali mendayung 3 pulau terlampaui.","1858341119186313551","","mazzini_gsp","in","","0","0","0","https://x.com/undefined/status/1858341119186313551","1661999434459394051",
"1858243065594761711","Sun Nov 17 20:17:25 +0000 2024","1","RK ni gak belajar tentang bagaimana mana Tanah di Pesisir Utara Jakarta selalu mengalami penurunan tiap tahunnya gara gara daya dukung tanah akibat pembangunan yang berlebihan dibarengi ekstraksi air tanah sehingga membuat Pesisir Utara Jakarta makin turun (Ini Skripsi ku gais)","1858243065594761711","","","in","","0","0","0","https://x.com/undefined/status/1858243065594761711","1537107980469952512",
"1858143049542451446","Sun Nov 17 14:10:12 +0000 2024","0","@detikcom tanah di jakarta udah kaya spons kebanyakan air giant sea wall ini fix solusi cerdas banget buat cegah makin ambles.","1858150650636628208","","detikcom","in","","0","0","0","https://x.com/undefined/status/1858150650636628208","2229408740",
"1858141158335185072","Sun Nov 17 13:32:29 +0000 2024","0","Program inovatif PramDoel M3nang giant mangrove jadi pendamping giant sea wall untuk menahan penurunan tanah Jakarta. #JakartaB3rs3ri https://t.co/u33HUIeFUR","1858141158335185072","https://pbs.twimg.com/ext_tw_video_thumb/1858141086641979392/pu/img/RxSYiejGmJrJ_xHL.jpg","","in","","0","0","0","https://x.com/undefined/status/1858141158335185072","2432735348",
"1858139420559630404","Sun Nov 17 13:25:35 +0000 2024","0","Solutif banget ini. Solusi penurunan tanah di Jakarta solusi penghijauan solusi untuk banjir rob #JakartaB3rs3ri Mas PramDoel M3nang https://t.co/7XbdkNJiFe","1858139420559630404","https://pbs.twimg.com/ext_tw_video_thumb/1858139329081851904/pu/img/GYyoVkZApSXwtbz0.jpg","","in","","0","0","0","https://x.com/undefined/status/1858139420559630404","1132618167635697665",
"1857272397306483030","Fri Nov 15 04:00:20 +0000 2024","0","Banjir rob dan penurunan permukaan tanah menjadi masalah utama yang dihadapi oleh masyarakat pesisir utara Jakarta. #Foto #AdadiKompas https://t.co/6WOLZndsNB","1857272397306483030","","","in","","0","0","0","https://x.com/undefined/status/1857272397306483030","255866913",
"1856622018617377008","Wed Nov 13 08:55:58 +0000 2024","0","Atasi Penurunan Tanah di DKI Jakarta Kementerian PU Terapkan Environmental Remediation https://t.co/s4ECy4Sd39","1856622018617377008","","","in","","0","0","0","https://x.com/undefined/status/1856622018617377008","41730943",
"1856349790554206248","Wed Nov 13 01:13:52 +0000 2024","0","@txtdrbekasi wkwkwk kayanya ini tanah bekasi duluan yang ambles dibanding jakarta","1856505730045751698","","txtdrbekasi","in","","0","0","0","https://x.com/undefined/status/1856505730045751698","2398965078",
"1854759148610896243","Tue Nov 12 10:51:09 +0000 2024","0","@Reiza_Patters @yusabdul @pangeransiahaan Kenaikan permukaan laut 3-10 mm/tahun &amp; penurunan tanah hingga 18 cm/tahun di beberapa wilayah di jakarta. Ramai2 jakarta is sink tuh sebetulnya karna ini.","1856288617301508246","","Reiza_Patters","in","","0","0","0","https://x.com/undefined/status/1856288617301508246","100261879",
"1854482512506184138","Thu Nov 07 11:14:22 +0000 2024","0","Dody berpendapat bahwa dalam upaya mengatasi banjir rob dan penurunan tanah Kementerian PU memerlukan dukungan dari berbagai pihak termasuk pemerintah daerah dan masyarakat terutama terkait distribusi air bersih yang adil dan merata. #MengatasiBanjir #BanjirRob #Jakarta #PU","1854482523231011135","","tvOneNews","in","","0","1","0","https://x.com/undefined/status/1854482523231011135","55507370",
"1854482512506184138","Thu Nov 07 11:14:20 +0000 2024","3","Kementerian Pekerjaan Umum (PU) sedang mengatasi penurunan tanah dan banjir rob di DKI Jakarta dengan menerapkan program pemulihan lingkungan pesisir atau environmental remediation. #MengatasiBanjir #BanjirRob #Jakarta #PU #tvOne https://t.co/xVENm3JBo8","1854482512506184138","https://pbs.twimg.com/media/GbxxmPJbUAAOgic.jpg","","in","","0","1","0","https://x.com/undefined/status/1854482512506184138","55507370",
"1853754540266545477","Wed Nov 06 04:05:18 +0000 2024","2","@BayuAngora Beda ceritanya yg ada cacingnya itu menyebabkan kawasan miskin tergusur dan menyebabkan banjir akibat pulau buatan dan membuat para ilmuan jadi bodoh dg mengatakan jakarta akan tenggelam akibat penurunan tanah","1854012155676463191","","BayuAngora","in","","0","0","0","https://x.com/undefined/status/1854012155676463191","1517523810798678018",
"1853817408458530816","Tue Nov 05 15:11:27 +0000 2024","0","AHY dan Dody Hanggodo Kompak Atasi Penurunan Tanah di Jakarta Air Tanah Segera Dilarang https://t.co/dfZ5JfkdR2","1853817408458530816","","","in","","0","0","0","https://x.com/undefined/status/1853817408458530816","1699723439509278720",
"1853446045155430638","Tue Nov 05 10:13:58 +0000 2024","0","@musuhbuzzerp @700juta @kumparan lha memang lelucon. Tanah jakarta itu ambles dan memadat makin tahun makin sulit menyerap air. Oklah anggap itu berhasil Anies sendiri sudah bikin berapa sumur dari target yang dia bikin sendiri selama dia menjabat? Berapa persen dari target dia itu sumur? O ya isi sumur2","1853742546700345805","","musuhbuzzerp","in","","0","0","0","https://x.com/undefined/status/1853742546700345805","53198825",
"1853732340708900918","Tue Nov 05 09:33:25 +0000 2024","1","Pemerintah bersiap melarang warga Jakarta menggunakan air tanah. Hal tersebut akan dilaksanakan apabila ekosistem Sistem Penyediaan Air Minum (SPAM) yang mengalirkan air bersih tuntas dibangun. Larangan ini bakal ditegakkan lantaran Jakarta terus mengalami penurunan muka https://t.co/rhGiOsq11x","1853732340708900918","https://pbs.twimg.com/media/GbnHvN_acAAG9M8.jpg","","in","","0","0","1","https://x.com/undefined/status/1853732340708900918","786549338818224128",
"1853687239349506517","Tue Nov 05 06:34:12 +0000 2024","0","Salah satu penyebab terjadinya land subsidence atau penurunan permukaan tanah di Pantai Utara Jakarta adalah eksploitasi air bersih yang berlebihan oleh masyarakat. //MN #AHY #LandSubsidence #PantaiUtaraJakarta https://t.co/XQfqq5XDtg","1853687239349506517","","","in","","0","1","0","https://x.com/undefined/status/1853687239349506517","23343960",
"1853662501654986940","Tue Nov 05 04:55:54 +0000 2024","36","Menteri Pekerjaan Umum Dody Hanggodo menerangkan ke depan warga Jakarta bakal dilarang untuk mengambil air tanah guna mengatasi penurunan air tanah setiap tahunnya. https://t.co/LyJgGRlcxp","1853662501654986940","https://pbs.twimg.com/media/GbmINl1bUAADHWr.jpg","","in","","5","3","4","https://x.com/undefined/status/1853662501654986940","1162545299614662656",
"1853577605884321808","Tue Nov 05 02:57:22 +0000 2024","0","@narkosun Sudah brp puluh tahun warga Jakarta gunakan air tanah (bahkan ada yg seumur hidup). Tidak ada masalah soal penurunan permukaan tanah itu lebih disebabkan beban padatnya bangunan dan naiknya permukaan air laut oleh perubahan iklim.","1853632671983002081","","narkosun","in","","0","0","0","https://x.com/undefined/status/1853632671983002081","566014930",
"1853446045155430638","Mon Nov 04 14:50:10 +0000 2024","39","@kumparan Ini langkah yang bagus sebenarnya untuk mengurangi penurunan muka tanah dan memperlambat jakarta tenggelam. Tapi pemerintah harus siapkan juga dong ganti airnya","1853449668010946988","","kumparan","in","","1","6","1","https://x.com/undefined/status/1853449668010946988","1624990807932665856",
"1853446045155430638","Mon Nov 04 14:35:47 +0000 2024","193","Menteri Pekerjaan Umum Dody Hanggodo menyebut untuk mengatasi penurunan air tanah nantinya warga Jakarta akan diminta untuk tidak mengambil air tanah. #bisnisupdate #update #bisnis #oneliner https://t.co/oEHhwBPYgC https://t.co/Qf9chGKpHN","1853446045155430638","https://pbs.twimg.com/media/GbjDNNJXYAAISCq.jpg","","in","","35","130","39","https://x.com/undefined/status/1853446045155430638","759692754985242625",
"1853433600852840718","Mon Nov 04 13:46:20 +0000 2024","2","AHY Ungkap Fakta: Tanah di Jakarta Utara Ambles 1 Meter Setiap 10 Tahun https://t.co/SMqxCSEPVH","1853433600852840718","","","in","","0","0","0","https://x.com/undefined/status/1853433600852840718","47274731",
"1853420020740788735","Mon Nov 04 12:52:22 +0000 2024","0","AHY Cegah Penurunan Muka Tanah Jakarta lewat Proyek WIKA ADHI dan PTPP https://t.co/1VxtBk8Ogk lewat @InvestorID","1853420020740788735","","","in","","0","0","0","https://x.com/undefined/status/1853420020740788735","1402474568061575169",
"1853378464814170225","Mon Nov 04 10:07:14 +0000 2024","0","Menko AHY dan Menteri PU Bahas Strategi Penanggulangan Penurunan Tanah di Jakarta dan Pengendalian Banjir https://t.co/I8JQCC24OL lewat @Tajuk Nasional","1853378464814170225","","","in","","0","0","0","https://x.com/undefined/status/1853378464814170225","1402474568061575169",
"1853371624076214405","Mon Nov 04 09:40:03 +0000 2024","8","Menko AHY dan Menteri PU Bahas Strategi Penanggulangan Penurunan Tanah di Jakarta dan Pengendalian Banjir https://t.co/Z63uR06OHk","1853371624076214405","","","in","","1","0","2","https://x.com/undefined/status/1853371624076214405","1258626853541052421",
"1853306251947483604","Mon Nov 04 05:20:17 +0000 2024","14","Menko AHY dan Menteri PU Bahas Strategi Penanggulangan Penurunan Tanah di Jakarta dan Pengendalian Banjir https://t.co/J47HsxM91k","1853306251947483604","","","in","","0","0","3","https://x.com/undefined/status/1853306251947483604","729309555486642176",
"1852328581474759107","Mon Nov 04 00:14:43 +0000 2024","1","@piyopikavet @redum9991 Dalam temuan tersebut dijelaskan bahwa akumulasi sedimen berkisar 0 09-0 20 cm pertahun. Sedangkan penurunan tanah di jakarta khususnya berkisar 2-15 cm pertahun. Apakah hanya mengandalkan sedimentasi akan menyelesaikan semua ini? https://t.co/NJ7XZGozCX","1853229350117839352","https://pbs.twimg.com/media/Gbf-RdUbwAANTKa.png","raharjo_sa84216","in","","0","0","0","https://x.com/undefined/status/1853229350117839352","1807780713984589826",
"1852508793340571797","Sun Nov 03 07:46:25 +0000 2024","0","@zserencses Problem jakarta jg sama kok mbak. Makanya pesisir jakarta itu sebagian besar dibikin tanggul dan terus menerus ditinggiin. Nanem mangrove dgn kondisi eksisiting penduduk yg sdh padat di pesisir dan problem penurunan tanah yg terus menerus terjadi jelas bkn solusi.","1852980637118132402","","zserencses","in","","0","0","0","https://x.com/undefined/status/1852980637118132402","1624313473512648705",
"1852328581474759107","Sat Nov 02 08:48:24 +0000 2024","0","@piyopikavet Hutan mangrove itu untuk mencegah abrasi dan mengatasi penurunan permukaan tanah yg tidak extrim sedangkan jakarta itu penurunan permukaan tanahnya sudah tahap extrim sudah tepat dibangun seawall dan kombinasi dengan manggrove ","1852633850234728899","","piyopikavet","in","","0","0","0","https://x.com/undefined/status/1852633850234728899","973563667",
"1852579234327445729","Sat Nov 02 05:11:23 +0000 2024","15","Menteri Pekerjaan Umum (PU) Dody Hanggodo dan Menteri Koordinator Bidang Infrastruktur dan Pembangunan Wilayah @AgusYudhoyono bertemu untuk membahas penurunan tanah dan ancaman banjir di Jakarta Jumat (1/11/2024). #SigapmembangunNegeri https://t.co/UdEiigKSAi","1852579234327445729","https://pbs.twimg.com/media/GbWu8jdbkAAX25t.jpg","","in","","0","2","2","https://x.com/undefined/status/1852579234327445729","179835283",
"1852328581474759107","Sat Nov 02 04:38:04 +0000 2024","1","@alfinrzbd @shotgunputer @piyopikavet Tapi yg gue aneh di laut Jakarta sama Tangerang malah bikin pulau reklamasi gede2an padahal pesisir Jakarta juga rawan penurunan muka tanah. Pemerintah oke2 aja pula dgn hal itu ","1852570849947324808","","alfinrzbd","in","","0","1","1","https://x.com/undefined/status/1852570849947324808","1687873694566387712",
"1852328581474759107","Fri Nov 01 23:53:06 +0000 2024","1","@piyopikavet Dan percaya deh di pulau jawa elevasi laut bakalan di atas elevasi daratan. Ini keniscayaan. Karena selalu terjadi penurunan elevasi tanah akibat penggunaan air tanah berlebihan. Contohnya kayak di bagian utara jakarta. Tiap taun seawall-nya mesti di-tinggi-in.","1852499135636926888","","putrasetyawan","in","","0","0","0","https://x.com/undefined/status/1852499135636926888","80473090",
"1852326690615418960","Fri Nov 01 13:48:58 +0000 2024","0","@OlgaLy_DIA Ga juga penurunan permukaan tanah jakarta karena air tanah yg berkurang dan kenaikkan permukaan air laut. Sudah lebih dari 10 tahun terakhir pesisir Jakarta sudah dibawah permukaan laut mau tanam mangrove dimana? lagi pula Mangrove baru berfungsi setelah tumbuh 10-20 tahun.","1852347101969285420","","OlgaLy_DIA","in","","0","1","0","https://x.com/undefined/status/1852347101969285420","1640631154503204864",
"1852248436067963292","Fri Nov 01 07:17:04 +0000 2024","0"," Pertama di Jakarta teluk Jakarta. Kan permukaan tanah kita kan lagi ambles kita sudah mengetahuinya.","1852248477461332151","","isychologist","in","","0","1","0","https://x.com/undefined/status/1852248477461332151","855935796179685377",
"1851956081062481941","Thu Oct 31 11:55:15 +0000 2024","0","Hal ini berkaca pada penurunan permukaan tanah di Jakarta yang sudah sangat mengkhawatirkan.","1851956093788033185","","isychologist","in","","0","1","0","https://x.com/undefined/status/1851956093788033185","855935796179685377",
"1850531646614675498","Sun Oct 27 13:35:00 +0000 2024","4","Dharma Pongrekun mengatakan penurunan pengunjung dan omzet di banyaknya pasar tradisional Jakarta terutama di Pasar Tanah Abang akibat pandemi COVID-19 yang kemudian menyebabkan terjadinya deflasi. #detikPilkada #PilkadaJakarta https://t.co/8mhU4Hmx5i","1850531646614675498","","","in","","0","4","0","https://x.com/undefined/status/1850531646614675498","69183155",
"1850524812160205048","Sun Oct 27 13:08:06 +0000 2024","0","atau jelasin jakarta tiap tahun mengalami penurunan tanah trus skrg air laut lebih tinggi dan kalo mereka main mobile legend terus gamau belajar ngata2in guru dan gamau disalahin yaa nantinya dia jadi bodoh dan gabisa kontribusi buat daerah dan negaranya.","1850524878400786665","","mamananto15","in","","0","1","0","https://x.com/undefined/status/1850524878400786665","1115281249847767040",
"1850394493130027246","Sun Oct 27 04:30:00 +0000 2024","1","Akibat penurunan tanah dan kenaikan permukaan laut Jakarta menjadi salah satu kota di dunia yang tenggelam paling cepat. #Mbljr","1850394493130027246","","","in","","0","0","0","https://x.com/undefined/status/1850394493130027246","121712824",
"1849982176059908100","Sun Oct 27 03:45:37 +0000 2024","0","@kompascom Kedepannya memang dibutuhkan mengingat jakarta yang sudah sangat padat polusi tinggi dan penurunan kontur tanah juga ancaman gempa besar...namun pemindahan tak perlu tergesa-gesa hingga segala infrastruktur yang diperlukan siap","1850383322868007026","","kompascom","in","","0","0","0","https://x.com/undefined/status/1850383322868007026","1823882613142220800",
"1849074691417538923","Wed Oct 23 13:05:35 +0000 2024","8","Jakarta menjadi kota yang mengalami penurunan tanah tercepat di dunia. Naiknya muka air laut mengancam pulau-pulau di utara dan pesisir Jakarta. https://t.co/mhaFejkMW3","1849074691417538923","","","in","","0","1","1","https://x.com/undefined/status/1849074691417538923","214818815",
"1848864586507891007","Tue Oct 22 23:10:42 +0000 2024","0","Pemerintah fokus pada pembangunan tanggul laut demi menjaga Jakarta dari risiko penurunan tanah dan banjir. #PrabowoGibranProgramPrioritas https://t.co/GO8qCn8m92","1848864586507891007","https://pbs.twimg.com/media/Gah8cijbgAA0fnk.jpg","","in","","0","0","0","https://x.com/undefined/status/1848864586507891007","1702601879229014016",
"1848779083351757155","Tue Oct 22 17:30:56 +0000 2024","0","Melalui pembangunan tanggul laut pemerintah menunjukkan komitmennya untuk melindungi Jakarta dari penurunan tanah. #PrabowoGibranProgramPrioritas https://t.co/DmbuwuvAee","1848779083351757155","https://pbs.twimg.com/media/GagutY2agAAvC98.jpg","","in","","0","0","0","https://x.com/undefined/status/1848779083351757155","1694989117883625472",
"1848778850186264826","Tue Oct 22 17:30:01 +0000 2024","0","Dengan tanggul laut Jakarta akan terlindungi dari risiko banjir dan penurunan tanah. Inilah program prioritas untuk keamanan kota. #PrabowoGibranProgramPrioritas https://t.co/DaOCrOy8Ph","1848778850186264826","https://pbs.twimg.com/ext_tw_video_thumb/1848778747014746112/pu/img/yyIBw0IFkm4DiRxF.jpg","","in","","0","0","0","https://x.com/undefined/status/1848778850186264826","1696042797164625920",
"1848237422083297314","Mon Oct 21 05:38:34 +0000 2024","1","Jakarta Alami Penurunan Tanah Tercepat di Dunia https://t.co/SOiQ4cxLhF","1848237422083297314","","","in","","0","0","0","https://x.com/undefined/status/1848237422083297314","1513230892160155648",
"1837000594508369936","Fri Sep 20 05:27:26 +0000 2024","0","Masalah penurunan tanah di jakarta emang bukan masalah ya buat pembangunan MRT ini? Apalagi kan ada yang di bawah tanah","1837000594508369936","","","in","","0","0","0","https://x.com/undefined/status/1837000594508369936","1080647888353386500",
"1836691717975884116","Thu Sep 19 09:00:04 +0000 2024","0","Jakarta Alami Penurunan Permukaan Tanah hingga 17 cm per Tahun https://t.co/tX0LfvEHpM","1836691717975884116","","","in","","0","0","0","https://x.com/undefined/status/1836691717975884116","1676869639157194754",
"1836568180917178468","Thu Sep 19 00:49:10 +0000 2024","0","jakarta semarang dan wilayah utara jawa sepanjang pantura kena penurunan tanah tapi pasir pasir di indonesia malah buat memperluas tanah singapura. aduh memek.","1836568180917178468","","","in","","0","0","0","https://x.com/undefined/status/1836568180917178468","900709711460225024",
"1836334418882969936","Wed Sep 18 09:34:56 +0000 2024","3","@PartaiSocmed Air laut naik karena Reklamasi/pemanasan global? Atau penurunan tanah? https://t.co/1MUWvOlYdF","1836338105068195962","","PartaiSocmed","in","","0","1","1","https://x.com/undefined/status/1836338105068195962","1745790650153680896",
"1835501365923353066","Mon Sep 16 15:57:06 +0000 2024","0","@mapedos01 Terus aja lanjut pembangunan biar Jakarta tanahnya jadi cekungan dan terjadi penurunan tanah","1835709506938134638","","mapedos01","in","","0","0","0","https://x.com/undefined/status/1835709506938134638","1508064635034824704",
"1834150738127466673","Thu Sep 12 08:43:07 +0000 2024","0","Tim Penggerak (TP) Pemberdayaan Kesejahteraan Keluarga (PKK) menggelar kegiatan penguatan kader tingkat kota kecamatan dan kelurahan dalam percepatan penurunan stunting di Ruang Serbaguna Utama Kantor Wali Kota Jakarta Pusat Jalan Tanah Abang I Gambir Kamis (12/9). https://t.co/WrhAMdFj8d","1834150738127466673","https://pbs.twimg.com/media/GXQ2XjUboAAUiZu.jpg","","in","","0","1","0","https://x.com/undefined/status/1834150738127466673","3079723462",
"1833844122014355676","Wed Sep 11 12:46:19 +0000 2024","1","@__LOVE_AG4EVER dan urbanisasi yang tidak terkendali. Selain itu Jakarta terletak di pesisir yang rawan tenggelam akibat penurunan permukaan tanah dan perubahan iklim. Soekarno juga menginginkan ibu kota yang lebih mewakili karakter geografis dan kebangsaan Indonesia.","1833849553268637840","","Christofel_ID","in","","0","1","0","https://x.com/undefined/status/1833849553268637840","83506105",
"1832371087205921077","Sat Sep 07 10:51:25 +0000 2024","0","Jakrta mengalami penurunan permukaan tanah sebanyak 2 - 15 cm per tahun bahkan dalam 50 tahun terakhir mencapai 20 - 28 cm di beberapa lokasi. Penurunan tanah di Jakarta menjadi salah satu yang tercepat di dunia menurut LPEM BEM UI. Sedangkan faktor penyebabnya antara lain: https://t.co/R9jUctmnO5","1832371087205921077","https://pbs.twimg.com/media/GW3jyrfbgAABUb4.jpg","","in","","1","0","0","https://x.com/undefined/status/1832371087205921077","871058414364876800",
"1830810423165362312","Wed Sep 04 02:50:41 +0000 2024","0","@dontcraycray @Xerozz272931 @Mardani_01st @kumparan Setau saya GSW di Jakarta itu diperlukan u/mengatasi kenaikan air laut sehingga jakarta nantinya tidak tenggelam krn dibawah air laut dan itu prioritas melihat penurunan tanah di jakarta yg cepat...klo GSW dibangun maka itu jg untuk kepentingan rakyat banyak...","1831162941774938559","","dontcraycray","in","","0","0","0","https://x.com/undefined/status/1831162941774938559","1787435982448640000",
"1831134796120252617","Wed Sep 04 01:28:20 +0000 2024","0","Sejak tahun 2017 ketika ramai berbicara tentang munculnya Polemik Pulau hasil Reklamasi saya sudah menulis bahwa Reklamasi itu justru penyebab semakin membesarnya ROB dikawasan Utara Jakarta akibat proses penurunan Tanah Permukaan Jakarta #hening","1831142216703914121","","asboediono_id","in","","0","1","1","https://x.com/undefined/status/1831142216703914121","780554097388687360",
"1830220656384131469","Mon Sep 02 00:52:03 +0000 2024","1","@kompascom Dia bikin konsep gini gak liat data pergerakan tanah Jakarta x ya... U mau ambles tuh bangunan korupsi duit rakyat klo gini","1830408313013727357","","kompascom","in","","0","0","0","https://x.com/undefined/status/1830408313013727357","159109471",
"1829887397695537560","Sat Aug 31 16:43:40 +0000 2024","1","@kompascom Ya begini ini yang bikin penurunan muka tanah di DKI makin tinggi angkanya alias semakin cepat 'tenggelam'. +GSW alias tembok raksasa+reklamasi. *Bangunan2 itu kebutuhan airnya dari mana? (+Ada pergub 93/2021 berlaku zona bebas air tanah lho ya) https://t.co/3MPYabL3Ds https://t.co/0Q6evrETPD","1829923017331474604","https://pbs.twimg.com/media/GWUxRr4acAARIW4.jpg","kompascom","in","","0","0","0","https://x.com/undefined/status/1829923017331474604","46523425",
"1829836977279316240","Sat Aug 31 11:34:35 +0000 2024","0","@iwanfals Jakarta Tanah nya ambles malah d bangun apartemen menjulang tinggi bisa tenggelam ntar","1829845234718818488","","iwanfals","in","","0","0","0","https://x.com/undefined/status/1829845234718818488","1642627278789283840",
"1829793388448592145","Sat Aug 31 11:20:13 +0000 2024","0","@VIVAcoid Tanah jakarta ambles kok masih bangun apartemen klo tenggelam gmn","1829841617215479967","","VIVAcoid","in","","0","0","0","https://x.com/undefined/status/1829841617215479967","1642627278789283840",
"1829491812513595396","Fri Aug 30 23:57:44 +0000 2024","0","@kegblgnunfaedh bahaya ini ges. tanah kita tiap tahun makin turun. kalo mau sulap jadi dubai dengan banyak gedung tinggi bakal ambles. tinggal nunggu waktu banjir. itulah kenapa pusat ekonomi makro kita berpusat di jakarta pusat bukan di jakarta pesisir","1829669865986420899","","kegblgnunfaedh","in","","0","0","0","https://x.com/undefined/status/1829669865986420899","1301486057301528577",
"1828782204136353997","Thu Aug 29 03:55:47 +0000 2024","1","@mochamad_fariq @AgusSiswanto789 @tiramisukohi728 @kozirama La sumur resapan kan harapannya mengurangi penurunan permukaan tanah akibat penggunaan air tanah yang berlebihan di jakarta Mau ditanggul kalau tanah turun malah jadi waduk se jakarta. Nambah lagi cost pompa buang air Such a waste electric resource","1829004996358353193","","mochamad_fariq","in","","0","0","0","https://x.com/undefined/status/1829004996358353193","172691537",
"1828773612586954958","Thu Aug 29 03:33:15 +0000 2024","1","Solusi penurunan tanah tu... 1. KURANGI EMISI KARBON GLOBAL. Yg pada akhirnya soal kurangi pop manusia global juga. 2. KURANGI BEBAN BANGUNAN DI JAKARTA. BIKIN RUSUN DI BBRP TEMPAT. Itu lebih hemat material ketimbang rumah 1-4 tingkat dgn halaman. 3. Utk pesisir MANGROVE","1828999327139934327","","akubukanako","in","","0","4","0","https://x.com/undefined/status/1828999327139934327","778692608",
"1828959985658929156","Thu Aug 29 00:56:55 +0000 2024","640","Sistem tanggul yang dibangun Belanda itu berada di MULUT DELTA BUKAN DI TENGAH LAUT macam GSW! Dan tujuan utamanya adlh perlindungan dari badai Laut Utara yg ganas. Ini berbeda dari Jakarta yg urusannya soal penurunan tanah. Nah ini nih akibat segala konsep2 dicontek tanpa","1828959985658929156","","","in","","3","13","247","https://x.com/undefined/status/1828959985658929156","44556194",
"1828782204136353997","Wed Aug 28 23:17:27 +0000 2024","50","@ariyaditeddy @kozirama Betul pengambilan air tanah di Jakarta ga terkontrol makanya bikin penurunan tanah di Jakarta cukup tinggi","1828934954593710190","","teddardyd","in","","0","1","0","https://x.com/undefined/status/1828934954593710190","1799799483733286912",
"1828803155464958022","Wed Aug 28 14:33:45 +0000 2024","0","Cuma adalah rencana yg bejir soalnya jakarta bakal jadi comberan raksasa kalo banjirnya masih luar dalem alias rob iya kiriman iya. Sampah numpuk penurunan muka tanah juga wks","1828803159168537068","","luxurltm","in","","0","0","0","https://x.com/undefined/status/1828803159168537068","1071034915582488577",
